,id,name,hazardous,distance,orbiting body,velocity,date,diameter
2893,2538212,538212 (2016 CA136),True,9674173.423527756,Venus,69876.608066661,1900-03-10,0.4958964042
2894,2538644,538644 (2016 FA4),False,15770450.9262273526,Earth,63616.2039976064,1902-04-08,0.4735773895
2895,2538648,538648 (2016 FS6),False,5890002.9174725918,Merc,113545.5949587975,1901-02-05,0.4692356059
2896,2538979,538979 (2016 KE),False,42711043.6165138934,Earth,24638.4518488973,1931-02-20,0.4419681355
2897,2539063,539063 (2016 MK1),True,20427737.721506441,Earth,38982.1795283928,1903-03-02,0.5538484686
2898,2539694,539694 (2016 TE93),False,30101342.0788854456,Earth,33790.4597256305,1900-06-04,0.2010902246
2899,2539856,539856 (2017 EV2),False,12156955.237005182,Venus,47099.7277999674,1917-06-25,0.2417636252
2900,2539940,539940 (2017 HW1),False,16778485.9772936314,Earth,41743.9785480939,1917-04-27,0.9234023154
2901,2543319,543319 (2013 YE38),False,33498341.1024666288,Earth,71885.0814321943,1912-12-20,0.333726704
2902,2545274,545274 (2011 FZ2),False,41226111.528414456,Earth,54975.0908584773,1902-08-10,1.1786665516
2903,3012393,(1979 XB),True,3401286.7123843198,Earth,51507.3726589846,1979-12-17,0.7037055224
2904,3005804,(1982 YA),False,43941120.9557645718,Earth,64665.0104111623,1913-01-06,0.9234023154
2905,3005806,(1983 LC),True,8662276.7558907222,Venus,31940.2014994643,1908-01-19,0.4757633234
2906,3092100,(1986 NA),False,17814597.660280407,Earth,12711.3907824176,1900-06-19,0.395722696
2907,3092101,(1988 NE),False,182073946.6731996362,Juptr,5494.0832282469,1905-07-25,0.5216641106
2908,3001703,(1989 AZ),False,19616176.4695571376,Earth,17824.0733507152,1914-10-03,0.4279479588
2909,3092102,(1990 UN),False,3915870.1153799328,Earth,27013.8157503762,1990-11-07,0.0736870142
2910,3092104,(1991 BA),False,104525.1227970824,Earth,40015.4722311198,1991-01-18,0.0070370552
2911,3002856,(1991 GO),True,1886605.1224972872,Earth,40745.7731848782,1902-10-26,0.3526882241
2912,3092105,(1991 JR),False,4463050.488890436,Earth,15709.833983243,1991-05-26,0.0771597762
2913,3092106,(1991 TT),False,22686986.3472181946,Earth,27214.9813500825,1931-09-26,0.0233018799
2914,3092107,(1991 TU),False,462085.1335597976,Earth,17036.8852075483,1991-10-08,0.0077159776
2915,3003147,(1991 TF3),False,36610894.3743562684,Earth,52269.8628245901,1941-10-07,0.5121426675
2916,3003148,(1991 VA),False,6198255.2552934744,Mars,15938.3886058661,1986-03-17,0.0185093411
2917,3005816,(1991 VG),False,18636661.9887496504,Earth,15906.0531469678,1901-03-25,0.0080796204
2918,3092109,(1991 XA),False,5459496.758213856,Earth,22723.7013403292,1991-11-18,0.0672033557
2919,3005818,(1991 XB),False,163047325.4015805812,Juptr,17779.9252057448,1912-04-22,0.6417870641
2920,3092111,(1992 DU),False,19762630.3032776442,Earth,28654.0190120351,1986-09-08,0.0321655483
2921,3005831,(1992 JD),False,40737642.8228023232,Earth,32268.5515989069,1951-11-24,0.0369309908
2922,3005851,(1992 SZ),False,31907504.2972709406,Earth,22659.262861355,1902-08-27,0.3676130831
2923,3092112,(1992 YD3),False,2830965.2884286958,Earth,33299.1771700159,1992-12-26,0.0193816595
2924,3092113,(1993 BD3),False,12819745.9548633632,Earth,18056.3708318814,1944-12-24,0.021251567
2925,3005864,(1993 BU3),False,30875263.3033415856,Earth,14266.2536185053,1978-01-01,0.2154720578
2926,3092114,(1993 DA),False,12625437.6542029638,Venus,18758.2503628779,1903-01-17,0.0193816595
2927,3092115,(1993 FA1),False,2378237.671922436,Earth,26402.5443841086,1993-03-27,0.0244000636
2928,3005871,(1993 HC),False,21844861.579488154,Earth,35270.2396096258,1906-04-10,0.2590543917
2929,3092117,(1993 HP1),False,603390.5820782524,Moon,20866.4763893505,1993-04-26,0.0140407711
2930,3005874,(1993 KA),False,415622.9958644952,Earth,10239.2559771362,1975-05-17,0.0233018799
2931,3005877,(1993 KA2),False,116696.8768772702,Moon,53853.6548002788,1993-05-20,0.0058531676
2932,3005896,(1993 TZ),False,35586682.6891508396,Earth,51545.2580092639,1913-02-16,0.0233018799
2933,3092118,(1993 UA),False,654681.3555941278,Moon,21377.6069911311,1993-10-18,0.0307178602
2934,3092119,(1993 UD),False,31993325.7544560212,Earth,36997.8781948725,1902-04-25,0.3100208904
2935,3092120,(1994 BB),False,43475087.1246349584,Earth,2338.1776022968,1902-02-09,0.0736870142
2936,3012398,(1994 CJ1),True,28788643.230297753,Earth,32826.9204628873,1905-03-25,0.1817150756
2937,3012399,(1994 EK),True,181494517.1047312306,Juptr,7648.3335320976,1901-01-10,0.3216554833
2938,3092121,(1994 EU),False,2791557.6598065394,Earth,11983.3974007592,1994-03-03,0.0244000636
2939,3005920,(1994 ES1),False,3836245.5941841646,Mars,30443.3145516418,1983-04-11,0.0073687014
2940,3092122,(1994 FA),False,4007309.5426122354,Earth,20645.7518782755,1994-03-12,0.0336814639
2941,3092123,(1994 GK),False,2081979.570479023,Earth,35157.663696874,1994-04-05,0.0533815229
2942,3092124,(1994 GL),False,8952156.1369706092,Venus,34246.1418530559,1900-04-07,0.0293353287
2943,3092125,(1994 GV),False,798326.6597744728,Moon,20018.2028262056,1994-04-11,0.0122290004
2944,3005942,(1994 NE),True,13522902.7779549474,Earth,53862.4352172877,1918-06-30,0.4049402617
2945,3005943,(1994 NK),False,134912645.0528612208,Juptr,6456.6512335432,1905-11-13,0.355951608
2946,3092127,(1994 RB),False,3961956.9811908326,Earth,44054.2176588267,1994-09-03,0.0771597762
2947,3092128,(1994 TA2),False,30288486.9541548088,Earth,9178.0232442339,1994-08-21,0.3216554833
2948,3092129,(1994 TE2),False,24626207.8487984008,Earth,8298.4078586481,1994-10-17,0.1065101409
2949,3092130,(1994 US),False,21247597.8354259094,Earth,12301.8036149408,1994-09-12,0.2330187988
2950,3092131,(1994 VH8),False,825000.7280161386,Moon,24405.6592594354,1994-10-30,0.0106510141
2951,3005969,(1994 WR12),False,7436751.2672526712,Merc,49922.6225736238,1900-10-25,0.1217281325
2952,3092132,(1994 XG),False,10288858.1825129114,Venus,28322.8580515914,1954-08-05,0.6782518066
2953,3092133,(1994 XM1),False,192414.7908921794,Moon,26994.0616304226,1994-12-09,0.0084604012
2954,3092134,(1995 BK2),False,11134636.39228617,Earth,33281.7516083012,1995-01-29,0.1115298092
2955,3005973,(1995 CR),True,38254285.1666978884,Earth,48284.8993476578,1900-02-20,0.1657261187
2956,3092135,(1995 CS),False,1320064.2018761026,Earth,55315.4206075015,1995-02-02,0.0293353287
2957,3092136,(1995 DV1),False,5042416.5499521824,Earth,22787.2644786706,1995-01-24,0.0927664547
2958,3006176,(1995 FF),False,120421.5323634648,Moon,44261.2442820488,1995-03-27,0.0185093411
2959,3007932,(1995 FG),False,21502766.9143326574,Earth,9266.9310246026,1907-05-06,0.0927664547
2960,3092137,(1995 FJ),False,23417681.3092461176,Earth,29915.5931185144,1900-04-01,0.2763064094
2961,3092138,(1995 FO),False,13192764.9344650054,Earth,18789.4261259947,1905-10-31,0.2362604132
2962,3007722,(1995 FX),False,14524140.1847268,Earth,30934.343162631,1924-04-13,0.3526882241
2963,3006207,(1995 HM),False,8726803.8784461616,Mars,9781.6347770823,1908-06-14,0.0927664547
2964,3007950,(1995 LA),False,2042767.0282069188,Earth,19502.4718816634,1995-06-04,0.0585316759
2965,3092139,(1995 NA),False,6534129.3457981928,Earth,19283.5309595323,1995-07-10,0.0846040122
2966,3092140,(1995 SB),False,29627892.6239675374,Earth,14731.500192719,1901-07-30,0.1280533543
2967,3092141,(1995 SC1),False,10777024.8003467054,Earth,13995.6331607608,1995-09-07,0.1065101409
2968,3008008,(1995 SD1),False,107597848.307993505,Juptr,8565.4321813305,1910-03-14,0.2626581973
2969,3008064,(1995 SA4),False,26755322.6964418752,Earth,35128.5755740527,1991-10-10,0.1280533543
2970,3008028,(1995 UB),False,32953472.4283043784,Earth,49951.9081799531,1967-11-05,0.0128053354
2971,3092142,(1995 UC2),False,44216875.9252166932,Earth,32491.5440946519,1917-10-08,0.2451268923
2972,3092143,(1996 AP1),False,31216865.3492031852,Earth,40744.0347214635,1919-02-06,0.0424024508
2973,3008362,(1996 AE2),False,36472466.4936550914,Earth,43727.5619993615,1900-01-11,0.3306670792
2974,3008375,(1996 BT),False,8486053.8903677798,Earth,61414.7305936858,1996-01-29,0.1021858964
2975,3008376,(1996 BA1),False,38234556.4030484798,Earth,6900.145082593,1926-01-12,0.2933532873
2976,3092144,(1996 BG1),False,30381379.011063054,Earth,41624.7846846755,1900-02-23,0.0662812911
2977,3092146,(1996 FT1),False,39252271.815978115,Earth,10161.7026489782,1995-10-15,0.0486845275
2978,3009003,(1996 FQ3),False,6631040.161067236,Earth,11976.3837255771,1915-05-07,0.2277146434
2979,3092147,(1996 GQ),False,9241256.018548122,Earth,20027.4011438389,1901-03-15,0.0849945266
2980,3009014,(1996 HN),False,28489323.9826157928,Earth,10346.1533822112,1911-04-30,0.1850934111
2981,3009026,(1996 JA1),True,36510578.9504410886,Earth,69243.6772717345,1988-04-29,0.2330187988
2982,3009067,(1996 KE),False,173008628.7500627756,Juptr,17902.3345161062,1977-08-04,0.5338152287
2983,3009117,(1996 MQ),False,2412057.8385928996,Earth,18129.8321190442,1996-06-30,0.0464933628
2984,3092151,(1996 TC1),False,31037460.3089822836,Earth,74909.191698136,1928-02-21,0.0612901888
2985,3092152,(1996 TP6),False,32609919.0634588074,Earth,50090.0780560326,1902-05-06,0.369309908
2986,3092153,(1996 TD9),False,34408998.3004077786,Earth,50703.9819267768,1907-04-10,0.0672033557
2987,3092154,(1996 VB3),False,13663967.6289607324,Venus,34595.6436982081,1915-05-26,0.1410558035
2988,3092155,(1996 VZ4),False,4522203.4551822108,Earth,31513.1732803101,1996-11-13,0.0533815229
2989,3092156,(1996 XZ12),False,36165313.1258506438,Earth,62692.4501831245,1994-12-15,0.0307178602
2990,3009542,(1996 XX14),False,148459200.8167716728,Juptr,13167.0588901154,1910-10-30,0.5338152287
2991,3009717,(1997 AC11),False,10320833.2600945004,Earth,42263.8082065665,1901-01-22,0.2750368968
2992,3009749,(1997 CD17),False,40591180.0281421182,Earth,33278.1038036639,1941-06-28,0.0116786047
2993,3092157,(1997 EN23),False,17988966.0388824882,Earth,14812.0676208223,1997-03-17,0.1017163949
2994,3092158,(1997 GK3),False,20072409.1613446588,Earth,31964.1654872567,1900-04-13,0.1079918446
2995,3013066,(1997 GL3),True,12043851.1020298118,Earth,46758.1366938167,1901-03-29,0.5487707553
2996,3010077,(1997 GD32),True,32665785.093859261,Earth,55098.6909582017,1994-04-12,0.1850934111
2997,3092160,(1997 MS),False,16601424.557444763,Earth,75737.6042770664,1997-06-13,0.4913499987
2998,3010346,(1997 PN),False,36151661.515338936,Earth,34490.7381636566,1914-07-30,0.4012277471
2999,3010679,(1997 QK1),True,23387067.3649406254,Earth,30497.2559418023,1901-09-03,0.355951608
3000,3010682,(1997 RT),False,10074025.007498197,Earth,18502.7222847801,1906-08-05,0.4049402617
3001,3010396,(1997 TZ16),False,1696327.8596596584,Earth,29769.2293126609,1997-10-16,0.0464933628
3002,3092161,(1997 TC25),False,180538570.2206758564,Juptr,13851.7129195788,1991-08-09,0.0444008168
3003,3007490,(1997 TT25),False,33218717.925877107,Earth,9737.9591956371,1901-10-20,0.4958964042
3004,3010734,(1997 UR),False,37823992.8708620168,Earth,36968.4012356712,1982-01-05,0.0846040122
3005,3092162,(1997 UZ10),False,9536543.4103962188,Earth,21272.2735311057,1997-10-30,0.0927664547
3006,3092163,(1997 UA11),False,906266.216646386,Moon,30186.3445004124,1997-10-26,0.0336814639
3007,3092164,(1997 VG),False,7670952.3235911604,Earth,39797.3035106624,1997-10-30,0.134088323
3008,3092165,(1997 VN4),False,25094619.2942383016,Earth,28011.9887244049,1917-11-25,0.0807962044
3009,3092166,(1997 VG6),True,20421454.3830954516,Earth,32182.9820717547,1997-10-16,0.4440081677
3010,3007574,(1997 WQ23),True,9661676.2032840204,Earth,20163.6560903383,1903-08-12,0.2555000322
3011,3007859,(1997 XS2),False,120368966.505862442,Juptr,10800.396830637,1913-03-16,0.4522628959
3012,3007642,(1997 XE10),False,16964806.7342737404,Earth,26055.2880630438,1921-02-04,0.0458554499
3013,3092168,(1997 YM9),False,45758461.4909403714,Earth,38289.43961906,1903-12-16,0.0495896404
3014,3092169,(1997 YR10),False,17148655.7220076646,Earth,44004.0811247223,1997-12-24,0.315784609
3015,3011167,(1998 BY7),True,168081747.5477139904,Juptr,7461.0778376646,1905-03-03,0.187668317
3016,3007925,(1998 BT13),False,1622950.8052293442,Earth,16666.3186928316,1998-01-22,0.0185093411
3017,3007053,(1998 BR26),False,1368029.527910231,Earth,30701.208572512,1998-02-02,0.0233018799
3018,3092170,(1998 DX11),False,1133692.2355424682,Earth,20245.8022312873,1998-02-22,0.0147024923
3019,3092171,(1998 DV20),False,16725680.163573665,Earth,44262.072777349,1998-01-29,0.3216554833
3020,3184472,(1998 DK36),False,1054366.2512132496,Earth,16284.7545352927,1998-02-14,0.0367613083
3021,3092172,(1998 EE3),False,1277940.060666144,Earth,28211.7503803247,1998-03-05,0.0134088323
3022,3011573,(1998 EP4),False,33588210.515431172,Earth,48137.9372472687,1920-09-01,0.1850934111
3023,3012991,(1998 FL5),False,26695185.6813966232,Earth,36234.8980075955,1900-03-21,0.1868060594
3024,3011965,(1998 FM9),False,27281629.0907730498,Earth,12908.3073528205,1915-03-30,0.4240245083
3025,3012996,(1998 FG12),False,11187000.5079027662,Earth,20927.5964626139,1998-02-21,0.2330187988
3026,3092173,(1998 FJ74),False,35616091.7681857016,Earth,38207.3023458931,1924-03-14,0.6417870641
3027,3092174,(1998 GC1),False,37127673.5050365686,Earth,22130.6254347078,1907-11-09,0.2029508896
3028,3013024,(1998 GL10),False,41466246.0468057312,Earth,7812.4315387492,1921-01-31,0.5615532683
3029,3092175,(1998 HH1),False,6636348.4581423496,Earth,24770.3142640647,1998-04-20,0.0846040122
3030,3092176,(1998 HM1),False,7738318.335053001,Mars,20492.3590867558,1945-07-30,0.048238185
3031,3092177,(1998 HN3),False,159031846.5123226806,Juptr,19896.4977420631,1907-10-29,0.846040122
3032,3013039,(1998 HT31),True,2956102.2829189286,Earth,40006.4919143526,1998-05-08,0.2555000322
3033,3013045,(1998 HH49),True,9905616.3881464192,Earth,39370.9914255017,1911-10-22,0.1956099577
3034,3092181,(1998 KH),False,42371837.6924635558,Earth,80265.896150108,1902-09-17,0.5437395948
3035,3092182,(1998 KD3),False,5556574.7544999902,Earth,41083.0055458837,1998-05-22,0.2801502144
3036,3013623,(1998 KF3),False,24917881.1653871206,Earth,33477.1027328821,1911-05-02,0.5487707553
3037,3092184,(1998 KO3),False,20875422.9503162308,Earth,70891.2007757165,1998-05-16,0.464933628
3038,3013061,(1998 KJ17),False,2796119.1220495072,Earth,18198.9846910218,1998-05-30,0.0736870142
3039,3012392,(1998 KY26),False,1831919.1009849394,Earth,11027.7201457557,1904-06-02,0.0280150214
3040,3013645,(1998 LE),False,13441532.5932004022,Earth,55580.413879891,1900-01-18,0.3029639533
3041,3013648,(1998 MS2),False,19787177.6635205778,Earth,24125.2769355081,1900-06-01,0.3071786018
3042,3013651,(1998 MV5),False,28231873.507953548,Earth,25676.8781438589,1998-01-15,0.0585316759
3043,3013655,(1998 MR24),False,43055984.8952032698,Earth,38328.8122313257,1902-09-02,0.5338152287
3044,3013658,(1998 OP4),False,3640111.8924746014,Earth,22863.6217398589,1998-07-27,0.0585316759
3045,3092186,(1998 QQ),False,6652107.7021213984,Mars,54666.800045894,1900-03-04,0.7004722892
3046,3014153,(1998 QH1),False,26562311.1757530788,Earth,23947.2486704941,1945-09-19,0.2675413778
3047,3014162,(1998 QV3),False,43584026.272471112,Earth,39672.5066274463,1991-08-22,0.2933532873
3048,3092188,(1998 QH28),False,18955707.6854814498,Earth,19522.5197574181,1998-07-30,0.097138403
3049,3013662,(1998 QK28),True,181707449.2033751166,Juptr,6711.5720737466,1911-01-25,0.4501849366
3050,3092189,(1998 QQ52),False,37888508.6435135436,Earth,28191.1397401139,1900-08-26,0.2184695727
3051,3013664,(1998 QA62),True,30946142.3471016812,Earth,77652.875300333,1920-04-14,0.5121426675
3052,3014781,(1998 QA105),False,37878536.6699911846,Earth,16647.7019150739,1914-10-04,0.1850934111
3053,3014182,(1998 SG2),False,5526744.520594884,Mars,17840.4253902434,1907-09-01,0.5097895857
3054,3014109,(1998 SH2),True,32818793.7527177606,Earth,66555.3388017693,1901-03-22,0.2555000322
3055,3092193,(1998 SS4),False,10937500.5433277014,Earth,17157.9121010334,1998-09-23,0.1612096218
3056,3014110,(1998 SU4),True,28942576.929564081,Earth,58588.6140142345,1901-01-23,0.1920396736
3057,3014184,(1998 SD9),False,41065663.7279487436,Earth,57894.0105442968,1900-09-03,0.0561553268
3058,3014112,(1998 SY14),True,30836978.5529691674,Earth,48492.9623538596,1913-01-23,0.2700169076
3059,3092194,(1998 SZ14),False,43613336.6231444214,Earth,4085.30592858,1905-10-07,0.5589731654
3060,3015796,(1998 SE35),False,5592562.5111326648,Mars,28991.114173964,1915-03-27,0.5097895857
3061,3014117,(1998 SL36),True,7042674.3954095294,Earth,36519.4735952916,1902-03-20,0.333726704
3062,3015823,(1998 TT3),False,30603658.234301367,Earth,34030.6919951334,1913-11-03,0.6157309146
3063,3092196,(1998 UR),False,9841091.096820358,Earth,25343.8614000681,1998-10-10,0.1065101409
3064,3092197,(1998 UM1),False,7925260.8548282828,Earth,17525.7088421695,1905-10-19,0.0771597762
3065,3014683,(1998 US18),True,20979807.3473186098,Earth,28739.6376916808,1906-07-18,0.2440006365
3066,3092198,(1998 UY24),False,32671398.183726668,Earth,20357.641413869,1998-05-10,0.1767628354
3067,3092199,(1998 VP),False,45998046.5196756388,Earth,49331.7029534809,1901-10-27,0.5412413383
3068,3015692,(1998 VS),False,41771215.9570918836,Earth,13170.584621981,1925-06-30,0.1280533543
3069,3092201,(1998 VE31),False,29575153.7105411492,Earth,36148.7664834132,1900-10-31,0.2235583827
3070,3015694,(1998 VD32),False,3549172.2514288384,Mars,14582.3094660162,1900-04-16,0.1089910808
3071,3092202,(1998 WY1),False,7182981.0895659978,Earth,31688.1712777335,1998-11-17,0.1539539936
3072,3092203,(1998 WA2),False,20918687.0736442316,Earth,32003.8641749968,1910-10-30,0.4049402617
3073,3015695,(1998 WB2),True,10246421.3193804076,Earth,23874.4266104298,1907-03-11,0.1575400428
3074,3092205,(1998 WL4),False,8816148.7882753498,Merc,82968.498337295,1902-06-07,0.4670796641
3075,3092206,(1998 WR5),False,42127079.7196022914,Earth,31961.5760685604,1907-11-19,0.6537187765
3076,3016524,(1998 XD12),True,11332593.078193941,Venus,48998.1082566046,1927-10-19,0.2373509417
3077,3064315,(1998 XN17),False,6925221.5926222866,Venus,7814.2552812802,1906-02-02,0.1017163949
3078,3017307,(1999 AF4),False,133032334.2933335146,Juptr,17052.3606442625,1913-02-14,0.7436883174
3079,3017308,(1999 AM10),False,7831206.1066985896,Earth,26267.5667007049,1999-01-20,0.2330187988
3080,3017309,(1999 AO10),False,14725041.4874747166,Earth,17397.8215625317,1910-12-31,0.0612901888
3081,3092212,(1999 BO),False,24704951.985555543,Earth,25506.5411450196,1998-12-25,0.5338152287
3082,3092213,(1999 BL33),False,110514193.8760564248,Juptr,9571.6560336708,1997-01-03,0.1539539936
3083,3018330,(1999 CQ2),False,631000.1947338246,Earth,16898.2924552908,1999-02-04,0.0128053354
3084,3017729,(1999 CG9),False,24215582.3801584,Earth,20099.3355742909,1904-02-03,0.0336814639
3085,3019075,(1999 DB2),False,23917975.9919312794,Earth,16468.5889637223,1910-04-15,0.5853167591
3086,3019077,(1999 DY2),False,10440566.3524631486,Earth,13658.7053867582,1999-03-02,0.1539539936
3087,3092214,(1999 DJ3),False,43327676.7570795506,Earth,46811.1394845619,1910-02-26,0.2590543917
3088,3092215,(1999 EO3),False,28827697.7662908184,Earth,27867.7691000079,1907-02-08,0.5615532683
3089,3019624,(1999 EF5),False,178014155.1005308936,Juptr,16252.4637918655,1904-07-13,0.4279479588
3090,3019079,(1999 FR5),False,817432.164040232,Earth,17616.378010252,1999-03-12,0.0771597762
3091,3092216,(1999 FQ10),False,4463699.738717443,Earth,17241.776611816,1999-03-06,0.0846040122
3092,3018335,(1999 FN19),False,42965328.5648630336,Earth,44808.5602769138,1908-03-07,0.1167860472
3093,3019631,(1999 FP19),False,20113477.8265598098,Earth,36108.3444225224,1907-04-09,0.3276355052
3094,3092217,(1999 FR19),True,4020084.4032573318,Earth,37531.9925600049,1999-03-19,0.1470249225
3095,3020897,(1999 FJ21),False,20681495.173543273,Earth,25623.5132937552,1903-10-22,0.3352671165
3096,3019083,(1999 GL4),True,30618298.1416468862,Earth,51196.7566191645,1918-10-27,0.4240245083
3097,3092220,(1999 GR6),False,33377566.3101536222,Earth,47555.4123844442,1901-04-13,0.3543161589
3098,3092221,(1999 HC1),False,1766040.6705820974,Earth,16006.646772362,1999-04-15,0.0464933628
3099,3020948,(1999 HV1),False,31734536.7068917958,Earth,21503.3873689576,1909-07-25,1.22290004
3100,3020949,(1999 HW1),False,164384094.6820573632,Juptr,12567.768790324,1927-11-18,0.3609033881
3101,3020950,(1999 HX1),False,18627708.63424502,Earth,15041.7122171797,1904-07-01,0.3867149477
3102,3020976,(1999 JZ10),True,34724273.9234465718,Earth,62172.6498146856,1987-05-25,0.1328589939
3103,3092224,(1999 KL1),False,8862229.788574891,Earth,22687.2730769166,1999-05-07,0.1850934111
3104,3092225,(1999 LJ1),False,33401797.22094619,Earth,18826.5328334496,1997-05-16,0.134088323
3105,3019646,(1999 LT1),False,30064385.1278370926,Earth,65228.3878943496,1906-06-17,1.0032079364
3106,3092227,(1999 LW1),False,41184268.2717634876,Earth,79346.2671686873,1903-02-10,0.2906638082
3107,3019647,(1999 LX1),True,6003337.2946838434,Earth,53498.4902065972,1999-06-08,0.2801502144
3108,3092228,(1999 LD6),False,7725871.877974922,Earth,26529.2151726835,1999-06-09,0.140407711
3109,3022007,(1999 LE6),False,13632587.013054094,Earth,33882.9084427583,1900-06-28,0.2428795554
3110,3092229,(1999 LV7),False,178462619.168856835,Juptr,14922.5928318791,1906-02-01,0.5338152287
3111,3022013,(1999 LD30),False,180890302.2742255956,Juptr,20509.2736986317,1907-05-25,0.2947073445
3112,3021049,(1999 NW2),False,10678846.3188644984,Earth,10924.6769082305,1903-07-29,0.0846040122
3113,3022026,(1999 OQ3),False,25402235.9723710144,Earth,23869.8159753684,1918-07-12,0.3368146392
3114,3023165,(1999 PS3),False,42968929.2544863466,Earth,44102.268247938,1996-10-19,0.1688071972
3115,3023021,(1999 RU2),False,32861091.0891854584,Earth,9243.353244304,1904-10-04,0.3368146392
3116,3022995,(1999 RN28),False,35477258.6280571064,Earth,23385.2403331996,1900-08-30,0.2225312253
3117,3092231,(1999 RP28),False,3198449.6142720338,Mars,12286.5227341849,1997-04-07,0.1115298092
3118,3023018,(1999 RQ28),False,30857613.2731994326,Earth,24659.2433489397,1912-11-15,0.2555000322
3119,3022933,(1999 RZ31),False,2028487.2316538436,Earth,17436.3408423171,1999-09-04,0.0641787064
3120,3023012,(1999 RA32),False,31069393.6029290756,Earth,27730.1182590653,1919-01-12,0.204828771
3121,3022035,(1999 RB32),False,32747757.753079234,Earth,38606.8263084806,1908-11-14,0.3368146392
3122,3022935,(1999 RJ33),False,13808598.506369773,Earth,26294.6315502114,1919-08-30,0.1167860472
3123,3092232,(1999 RK33),False,3686893.444910481,Earth,17936.4114521036,1999-09-20,0.122290004
3124,3023064,(1999 RO36),False,33292130.8333617954,Earth,10515.9317126385,1988-10-03,0.2675413778
3125,3022036,(1999 RM45),True,12045678.8548608674,Earth,37862.3819179165,1901-03-08,0.4124686633
3126,3024682,(1999 SE10),False,35161783.7077702492,Earth,17263.7895341626,1976-10-20,0.3246317248
3127,3023213,(1999 SF10),False,34568990.7754489612,Earth,11479.9317224549,1904-07-30,0.0509789586
3128,3022970,(1999 SG10),True,43454576.621248251,Earth,44055.4622066862,1902-02-13,0.2602501325
3129,3022971,(1999 SH10),False,12797428.130331759,Earth,17190.1227031337,1902-04-21,0.1040856741
3130,3092233,(1999 SJ10),False,25383201.2260647824,Earth,64999.3939817065,1902-09-21,0.406809381
3131,3024683,(1999 SK10),False,40333825.5675318908,Earth,43998.5612221979,1910-11-07,0.397549269
3132,3023157,(1999 TY2),False,26622215.9500126204,Earth,52865.6069626172,1910-09-21,0.0807962044
3133,3024692,(1999 TA5),False,22562047.0511361626,Earth,6677.5517421587,1999-10-10,0.2801502144
3134,3024695,(1999 TD5),False,157348600.0164872424,Juptr,4000.2225494144,1911-07-09,0.4481165247
3135,3024696,(1999 TE5),False,15996541.9138376628,Earth,12562.3657623545,1942-09-26,0.2933532873
3136,3023216,(1999 TM12),False,6835995.3873573604,Earth,43212.5722817077,1999-10-15,0.1767628354
3137,3092234,(1999 TM13),False,7148369.0788621232,Earth,14422.903751364,1999-10-09,0.0672033557
3138,3022973,(1999 TN13),False,15448777.5082936422,Earth,23391.078371419,1909-12-17,0.0703705522
3139,3022972,(1999 TO13),True,4892085.641110383,Earth,35743.1949450496,1997-10-07,0.1575400428
3140,3022974,(1999 TT16),True,4175089.1672071336,Venus,27262.0560530439,1901-06-01,0.3796566045
3141,3092235,(1999 TU16),False,26193052.4537113292,Earth,23404.0153551774,1999-10-13,0.140407711
3142,3023285,(1999 TV16),False,29552257.422028807,Earth,38980.5507774923,1984-02-04,0.0771597762
3143,3092236,(1999 TW16),False,24817649.2901503736,Earth,77497.4470979756,1909-10-23,0.462797452
3144,3092237,(1999 UQ),False,30137917.855355715,Earth,34523.7255517448,1904-04-20,0.156095707
3145,3022975,(1999 UR),True,7217643.4637255632,Earth,24498.1993917161,1902-10-17,0.1850934111
3146,3092238,(1999 UZ5),False,6500066.685316617,Earth,57580.03193686,1999-10-22,0.1553785124
3147,3092239,(1999 VT),False,30204774.552660901,Earth,29414.6329271863,1900-07-09,0.399384273
3148,3024027,(1999 VR6),False,38208904.0678440436,Earth,43747.6543328098,1906-01-07,0.2555000322
3149,3092241,(1999 VN11),False,17249360.825957177,Earth,39579.2423935792,1999-11-14,0.2840474921
3150,3092242,(1999 VK12),False,1744169.6381320322,Earth,55353.2241738484,1999-11-16,0.0681382475
3151,3042899,(1999 VX15),False,45368186.4279024042,Earth,32099.8165304788,1907-01-05,0.6845275933
3152,3092243,(1999 VU25),False,6331452.010829679,Earth,14349.0384565706,1999-10-30,0.0641787064
3153,3092244,(1999 VV25),False,2243911.1129289462,Earth,20425.8515452979,1999-11-17,0.0352688224
3154,3092245,(1999 VW25),False,22143609.5765599218,Earth,22026.4430998877,1930-10-17,0.0308596474
3155,3024030,(1999 VX25),False,37474178.765161895,Earth,35503.678948911,1937-11-23,0.0168807197
3156,3024715,(1999 XS35),True,4219261.2828481424,Earth,39713.8752048283,1999-11-05,1.0700176938
3157,3024714,(1999 XK136),True,17775745.5634416484,Earth,53827.974155881,1904-06-29,0.2853585958
3158,3092247,(1999 XN141),False,5103201.9038575426,Earth,24806.2413858137,1999-11-30,0.1115298092
3159,3025760,(1999 YD),True,2984459.0557519676,Earth,16508.7119588369,1999-12-09,0.2225312253
3160,3025766,(2000 AA6),True,35981376.1647419212,Earth,38157.4175333877,1902-04-16,0.1195063437
3161,3029456,(2000 AB6),False,34606325.7963514774,Earth,45027.1633954222,1907-01-20,0.122290004
3162,3026912,(2000 AG6),False,39539351.5447973134,Earth,42093.1335042721,1935-12-21,0.0321655483
3163,3029650,(2000 AE205),False,20705029.1760670976,Earth,8742.3504857044,1901-07-26,0.0927664547
